SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,April-14-2025,Single Family Residential,1 King St,Homer,NY,13077,180000,3,1.5,Homer,1244,13961,1960,,145,,Sold,,,https://www.redfin.com/NY/Homer/1-King-St-13077/home/125344183,CNYIS,S1589504,N,Y,42.6393299,-76.1876651
PAST SALE,August-12-2025,Single Family Residential,44 Alvena Ave,Cortland,NY,13045,180000,3,1.5,Cortland,1252,6997,1910,,144,,Sold,,,https://www.redfin.com/NY/Cortland/44-Alvena-Ave-13045/home/125411504,CNYIS,S1610796,N,Y,42.6093812,-76.1905918
PAST SALE,August-7-2025,Single Family Residential,108 Pendleton St,Cortland,NY,13045,175900,3,2.0,Greater Cortland Co,1256,8487,1960,,140,,Sold,,,https://www.redfin.com/NY/Cortland/108-Pendleton-St-13045/home/125463200,CNYIS,S1608268,N,Y,42.5954759,-76.172079
PAST SALE,November-14-2023,Multi-Family (2-4 Unit),1 Scammell St,Cortland,NY,13045,154000,5,2.0,Cortland,2116,5720,1930,,73,,Sold,,,https://www.redfin.com/NY/Cortland/1-Scammell-St-13045/home/125554991,CNYIS,S1495479,N,Y,42.5888217,-76.1804046
PAST SALE,March-31-2025,Single Family Residential,4920 Kinney Gulf Rd,Cortland,NY,13045,356500,3,2.5,Homer,2156,87556,1986,,165,,Sold,,,https://www.redfin.com/NY/Cortland/4920-Kinney-Gulf-Rd-13045/home/125313501,CNYIS,S1585697,N,Y,42.644768,-76.256535
PAST SALE,October-15-2025,Mobile/Manufactured Home,6203 Cuyler Hill Rd,Truxton,NY,13158,295000,3,2.0,Cuyler,1960,171804,2003,,151,,Sold,,,https://www.redfin.com/NY/Truxton/6203-Cuyler-Hill-Rd-13158/home/125292287,CNYIS,S1631866,N,Y,42.7057702,-75.9299867
PAST SALE,September-11-2024,Single Family Residential,1 Suits Ave,Homer,NY,13077,220000,3,2.0,Donegal Court Sec 01,1540,24646,1973,,143,,Sold,,,https://www.redfin.com/NY/Homer/1-Suits-Ave-13077/home/125386989,CNYIS,S1550158,N,Y,42.646604,-76.1906177
PAST SALE,September-14-2023,Single Family Residential,3 Cowance St,Cortland,NY,13045,230000,3,2.0,Cortland,1237,5533,1958,,186,,Sold,,,https://www.redfin.com/NY/Cortland/3-Cowance-St-13045/home/125381069,CNYIS,S1484641,N,Y,42.6047207,-76.1965994
PAST SALE,May-13-2025,Multi-Family (5+ Unit),50 Port Watson St,Cortland,NY,13045,311000,8,,Armando Natale,6880,12963,1972,,45,,Sold,,,https://www.redfin.com/NY/Cortland/50-Port-Watson-St-13045/home/175938572,CNYIS,S1590987,N,Y,42.5981167,-76.1768795
PAST SALE,January-31-2025,Single Family Residential,3395 Maple St,Blodgett Mills,NY,13738,154397,4,1.0,Cortlandville,1688,6840,1925,,91,,Sold,,,https://www.redfin.com/NY/Blodgett-Mills/3395-Maple-St-13738/home/125430692,CNYIS,S1576802,N,Y,42.567925,-76.124323
PAST SALE,January-16-2026,Vacant Land,0 Snell Hill Rd,Cortland,NY,13045,29900,,,Cortlandville,,311454,,,,,Sold,,,https://www.redfin.com/NY/Cortland/Snell-Hill-Rd-13045/home/125310459,CNYIS,S1637743,N,Y,42.574622,-76.090695
PAST SALE,May-5-2023,Condo/Co-op,1988 Alpha Cir Unit 4D,Cortland,NY,13045,195000,3,2.0,Virgil,1344,871,1976,,145,300,Sold,,,https://www.redfin.com/NY/Cortland/1988-Alpha-Cir-13045/unit-4D/home/125396643,CNYIS,S1461017,N,Y,42.5087954,-76.1435026
PAST SALE,December-3-2025,Single Family Residential,17 Cedar St,Cortland,NY,13045,220000,4,1.5,Greater Cortland Co,1500,9500,1940,,147,,Sold,,,https://www.redfin.com/NY/Cortland/17-Cedar-St-13045/home/125462880,CNYIS,S1641537,N,Y,42.5963912,-76.1737565
PAST SALE,October-31-2023,Single Family Residential,6 Ridgeview Ave,Cortland,NY,13045,360000,3,1.5,Cortland,1716,14950,1984,,210,,Sold,,,https://www.redfin.com/NY/Cortland/4157-Ridgeview-Ave-13045/home/125360944,CNYIS,S1492717,N,Y,42.6103189,-76.200605
PAST SALE,July-8-2025,Mobile/Manufactured Home,3 Bennett St,Mc Graw,NY,13101,152000,3,2.0,Cortlandville,1248,22159,1993,,122,,Sold,,,https://www.redfin.com/NY/Mc-Graw/3-Bennett-St-13101/home/125553080,IBRMLS,R1596192,N,Y,42.5936363,-76.1019282
PAST SALE,July-26-2024,Single Family Residential,747 Mclean Rd,Cortland,NY,13045,240000,3,1.5,Marjorie Devine 747 Mclea,884,15509,1955,,271,,Sold,,,https://www.redfin.com/NY/Cortland/747-McLean-Rd-13045/home/125503161,CNYIS,S1535314,N,Y,42.5813099,-76.2253391
PAST SALE,May-30-2025,Single Family Residential,2652 State Route 13,Cortland,NY,13045,173000,3,1.0,Homer,1040,10725,1955,,166,,Sold,,,https://www.redfin.com/NY/Cortland/2652-State-Route-13-13045/home/125404427,CNYIS,S1593347,N,Y,42.6665875,-76.0998517
PAST SALE,January-17-2025,Single Family Residential,41 Cedar St,Cortland,NY,13045,164900,2,1.0,Greater Cortland Co,792,9583,1935,,208,,Sold,,,https://www.redfin.com/NY/Cortland/41-Cedar-St-13045/home/125453372,CNYIS,S1577049,N,Y,42.594466,-76.1736192
PAST SALE,September-9-2025,Single Family Residential,2 S Fulton St #2,Homer,NY,13077,224900,6,3.0,Homer,2478,24338,1900,,91,,Sold,,,https://www.redfin.com/NY/Homer/2-S-Fulton-St-13077/unit-2/home/196505037,CNYIS,S1623900,N,Y,42.6363417,-76.1843739
PAST SALE,November-13-2024,Multi-Family (2-4 Unit),32 Prospect St,Homer,NY,13077,132000,2,2.0,Homer,1440,8151,1900,,92,,Sold,,,https://www.redfin.com/NY/Homer/32-Prospect-St-13077/unit-1-2/home/125475475,CNYIS,S1560549,N,Y,42.6417553,-76.1898836
PAST SALE,June-26-2024,Single Family Residential,44 Cortland St,Homer,NY,13077,215144,2,2.0,Homer,1728,6705,1900,,125,,Sold,,,https://www.redfin.com/NY/Homer/44-Cortland-St-13077/home/125561370,CNYIS,S1530824,N,Y,42.632459,-76.1830154
PAST SALE,November-27-2023,Multi-Family (2-4 Unit),28 Evergreen St,Cortland,NY,13045,160000,5,2.0,Cortland,1952,6311,1890,,82,,Sold,,,https://www.redfin.com/NY/Cortland/28-Evergreen-St-13045/home/125405575,CNYIS,S1496287,N,Y,42.6103584,-76.1893302
PAST SALE,July-29-2025,Single Family Residential,6866 Truxton Tully Rd,Tully,NY,13159,355000,4,3.0,Truxton,2369,155945,1960,,150,,Sold,,,https://www.redfin.com/NY/Tully/6866-Truxton-Tully-Rd-13159/home/125293164,CNYIS,S1606883,N,Y,42.7393972,-76.0504341
PAST SALE,June-5-2024,Mobile/Manufactured Home,93 Wheeler Ave,Cortland,NY,13045,144500,3,1.5,William W Porter Lands,960,9645,1997,,151,,Sold,,,https://www.redfin.com/NY/Cortland/93-Wheeler-Ave-13045/home/125350584,CNYIS,S1519649,N,Y,42.6112608,-76.1952244
PAST SALE,April-15-2024,Single Family Residential,21 Bellrose Ave,Cortland,NY,13045,156101,2,2.0,Cortland,1238,5200,1936,,126,,Sold,,,https://www.redfin.com/NY/Cortland/21-Bellrose-Ave-13045/home/125479687,CNYIS,S1520931,N,Y,42.5990993,-76.1934547
PAST SALE,September-25-2023,Single Family Residential,143 Port Watson St,Cortland,NY,13045,130000,3,1.5,Cortland,1777,13125,1948,,73,,Sold,,,https://www.redfin.com/NY/Cortland/143-Port-Watson-St-13045/home/125311330,CNYIS,S1481517,N,Y,42.5979678,-76.1686422
PAST SALE,September-5-2025,Single Family Residential,11 Randall St,Cortland,NY,13045,187000,4,2.0,Cortland,1507,7319,1920,,124,,Sold,,,https://www.redfin.com/NY/Cortland/11-Randall-St-13045/home/125378995,CNYIS,S1616202,N,Y,42.5946558,-76.1787743
PAST SALE,November-3-2023,Single Family Residential,5775 Haights Gulf Rd,Cortland,NY,13045,29900,1,1.0,Homer,740,5025,1920,,40,,Sold,,,https://www.redfin.com/NY/Cortland/5775-Haights-Gulf-Rd-13045/home/125288208,CNYIS,S1494472,N,Y,42.6858979,-76.0796148
PAST SALE,June-17-2025,Single Family Residential,2027 Arcadia Dr Unit 12C,Cortland,NY,13045,212500,2,2.0,Arcadia Sub Sec 6,872,436,1979,,244,300,Sold,,,https://www.redfin.com/NY/Cortland/2027-Arcadia-Dr-13045/unit-12C/home/125418219,CNYIS,S1596050,N,Y,42.5095609,-76.1428291
PAST SALE,May-3-2024,Single Family Residential,6 Joseph St,Cortland,NY,13045,150500,4,1.0,Charles M & Salamie Abdal,1296,10000,1956,,116,,Sold,,,https://www.redfin.com/NY/Cortland/6-Joseph-St-13045/home/125309352,CNYIS,S1522816,N,Y,42.5880226,-76.1980399
PAST SALE,June-20-2025,Single Family Residential,2554 State Route 215,Cortland,NY,13045,285000,3,2.0,Virgil,1248,993168,1995,,228,,Sold,,,https://www.redfin.com/NY/Cortland/2554-State-Route-215-13045/home/125405343,CNYIS,S1597694,N,Y,42.5337564,-76.1912425
PAST SALE,January-26-2023,Condo/Co-op,2177 Clute Rd Unit 423F,Cortland,NY,13045,8500,1,1.0,Hope Lake Hotel Condo,689,506603,2009,,12,430,Sold,,,https://www.redfin.com/NY/Cortland/2177-Clute-Rd-13045/unit-423F/home/182415604,CNYIS,S1440001,N,Y,42.5123809,-76.1474954
PAST SALE,October-19-2023,Single Family Residential,4149 Ridgeview Avenue Ext,Cortland,NY,13045,455000,4,3.5,Hillcrest Heights,2576,21136,1997,,177,,Sold,,,https://www.redfin.com/NY/Cortland/4149-Ridgeview-Ave-13045/home/125488038,CNYIS,S1490467,N,Y,42.6089592,-76.2012243
PAST SALE,November-26-2025,Single Family Residential,12 Ellwood Ave,Cortland,NY,13045,221325,3,1.5,Colonial Park Tr,1740,8250,1931,,127,,Sold,,,https://www.redfin.com/NY/Cortland/12-Ellwood-Ave-13045/home/125476218,CNYIS,S1639038,N,Y,42.5991926,-76.1968478
PAST SALE,November-2-2023,Single Family Residential,1561 Saunders Rd,Cortland,NY,13045,125000,4,2.0,Cortlandville,1560,22950,1973,,80,,Sold,,,https://www.redfin.com/NY/Cortland/1561-Saunders-Rd-13045/home/125271917,CNYIS,S1485661,N,Y,42.5836918,-76.1723173
PAST SALE,January-6-2026,Townhouse,2879 Cincinnatus Rd,Cincinnatus,NY,13040,160400,4,2.0,Cincinnatus,2108,236095,1940,,76,,Sold,,,https://www.redfin.com/NY/Cincinnatus/2879-Cincinnatus-Rd-13040/home/125444256,CNYIS,S1633889,N,Y,42.5465467,-75.8954212
PAST SALE,May-9-2025,Single Family Residential,1215 Louise Dr,Cortland,NY,13045,215000,3,1.0,Cortlandville,1040,9066,1956,,207,,Sold,,,https://www.redfin.com/NY/Cortland/1215-Louise-Dr-13045/home/125363424,CNYIS,S1598604,N,Y,42.5852426,-76.1945903
PAST SALE,November-10-2025,Single Family Residential,87 N Main St,Homer,NY,13077,281900,3,2.0,Homer,1950,18500,1940,,145,,Sold,,,https://www.redfin.com/NY/Homer/87-N-Main-St-13077/home/125369709,CNYIS,S1636158,N,Y,42.6444545,-76.177412
PAST SALE,December-22-2023,Single Family Residential,2511 Carson Rd,Cortland,NY,13045,369000,3,2.0,Virgil,1296,87120,2006,,285,,Sold,,,https://www.redfin.com/NY/Cortland/2511-Carson-Rd-13045/home/125519936,CNYIS,S1499722,N,Y,42.5030511,-76.1098195
PAST SALE,September-29-2023,Single Family Residential,1749 Lighthouse Hl,Homer,NY,13077,160000,3,1.0,Cortlandville,1144,59677,1967,,140,,Sold,,,https://www.redfin.com/NY/Homer/1749-Lighthouse-Hill-Rd-13077/home/125319499,CNYIS,S1485094,N,Y,42.6259497,-76.1598028
PAST SALE,August-22-2024,Single Family Residential,4229 Sweeney Rd,Cortland,NY,13045,315000,3,2.0,Cortlandville,1508,330620,2000,,209,,Sold,,,https://www.redfin.com/NY/Cortland/4229-Sweeney-Rd-13045/home/125580191,CNYIS,S1545390,N,Y,42.6112142,-76.2249131
PAST SALE,September-20-2024,Single Family Residential,1199 Hillside Dr,Cortland,NY,13045,285101,3,3.0,Cortlandville,1419,78408,2004,,201,,Sold,,,https://www.redfin.com/NY/Cortland/1199-Hillside-Dr-13045/home/125425635,CNYIS,S1540536,N,Y,42.6201937,-76.1958277
PAST SALE,November-6-2023,Single Family Residential,714 Mclean Rd,Cortland,NY,13045,310000,3,2.0,Cortlandville,1780,31964,1961,,174,,Sold,,,https://www.redfin.com/NY/Cortland/714-McLean-Rd-13045/home/125484762,CNYIS,S1497266,N,Y,42.5800102,-76.2273046
PAST SALE,June-25-2025,Single Family Residential,13 Cowance St,Cortland,NY,13045,148500,2,1.0,Cortland,988,6000,1958,,150,,Sold,,,https://www.redfin.com/NY/Cortland/13-Cowance-St-13045/home/125316139,CNYIS,S1603909,N,Y,42.604659,-76.1977233
PAST SALE,September-23-2024,Single Family Residential,58 Cortland St,Marathon,NY,13803,115000,5,2.0,Marathon,2675,16374,1900,,43,,Sold,,,https://www.redfin.com/NY/Marathon/58-Cortland-St-13803/home/125549903,CNYIS,S1535717,N,Y,42.4458605,-76.0362671
PAST SALE,July-21-2023,Single Family Residential,2961 Meadow Dr,Cortland,NY,13045,183000,3,1.0,Meadow Pk Ests,960,22000,1972,,191,,Sold,,,https://www.redfin.com/NY/Cortland/2961-Meadow-Park-13045/home/125327436,CNYIS,S1468556,N,Y,42.549971,-76.2440587
PAST SALE,August-4-2023,Single Family Residential,3893 Piety Ridge Rd,Marathon,NY,13803,305000,3,2.0,Marathon,1920,349787,2004,,159,,Sold,,,https://www.redfin.com/NY/Marathon/3893-Piety-Ridge-Rd-13803/home/125436061,CNYIS,S1470445,N,Y,42.4689303,-76.0183525
PAST SALE,October-13-2023,Vacant Land,1981 Carter Slocum Rd,Freetown,NY,13040,25000,,,Carter-Slocum Road,,218671,,,,,Sold,,,https://www.redfin.com/NY/Freetown/1981-Carter-Slocum-RD-13040/home/186261384,CNYIS,S1488016,N,Y,42.50218,-76.004339
PAST SALE,June-21-2023,Single Family Residential,23 James St,Cortland,NY,13045,190000,4,2.0,Cortland,1544,12281,1920,,123,,Sold,,,https://www.redfin.com/NY/Cortland/23-James-St-13045/home/125438270,CNYIS,S1462386,N,Y,42.5958328,-76.1860697
PAST SALE,May-9-2023,Single Family Residential,17 5th Ave,Cortland,NY,13045,118000,2,1.0,Alison B Munson & Beverly,974,9345,1925,,121,,Sold,,,https://www.redfin.com/NY/Cortland/17-5th-Ave-13045/home/125296755,CNYIS,S1458978,N,Y,42.6095693,-76.1920263
PAST SALE,October-6-2025,Vacant Land,7398 Palmer Rd #7396,Tully,NY,13159,137500,6,3.5,Miller-Eaton Enterprises,,30492,1950,,,,Sold,,,https://www.redfin.com/NY/Tully/7398-Palmer-Rd-13159/unit-7396/home/125532590,CNYIS,S1611872,N,Y,42.764257,-76.1467353
PAST SALE,December-31-2024,Single Family Residential,8 Evergreen St,Cortland,NY,13045,170000,3,1.0,Cortland,1232,6530,1880,,138,,Sold,,,https://www.redfin.com/NY/Cortland/8-Evergreen-St-13045/home/140274539,CNYIS,S1572036,N,Y,42.6104837,-76.1872266
PAST SALE,December-1-2023,Single Family Residential,226 Central Ave,Cortland,NY,13045,197500,3,1.5,Cortland,1613,71003,1900,,122,,Sold,,,https://www.redfin.com/NY/Cortland/226-Central-Ave-13045/home/125421409,CNYIS,S1495926,N,Y,42.6010448,-76.160376
PAST SALE,August-26-2025,Single Family Residential,16 Locust Ave,Cortland,NY,13045,310000,4,3.0,Cortland,1340,32650,1965,,231,,Sold,,,https://www.redfin.com/NY/Cortland/16-Locust-Ave-13045/home/125505371,CNYIS,S1621002,N,Y,42.6131052,-76.1667988
PAST SALE,November-20-2025,Single Family Residential,66 Wheeler Ave,Cortland,NY,13045,210000,2,1.5,Eric L Lawrence Lands,1056,6340,1955,,199,,Sold,,,https://www.redfin.com/NY/Cortland/66-Wheeler-Ave-13045/home/125505508,CNYIS,S1637297,N,Y,42.6106711,-76.1931596
PAST SALE,October-6-2023,Single Family Residential,934 Limerick Ln,Homer,NY,13077,380000,4,2.5,Emerald Mdws,2460,32510,1990,,154,,Sold,,,https://www.redfin.com/NY/Homer/934-Limerick-Ln-13077/home/125357108,CNYIS,S1479115,N,Y,42.6693013,-76.2138944
PAST SALE,June-16-2023,Single Family Residential,4074 Quail Ridge Dr,Cortland,NY,13045,425000,4,3.0,Quail Rdg Sub,2812,95832,1992,,151,,Sold,,,https://www.redfin.com/NY/Cortland/4074-Quail-Rdg-13045/home/125488058,CNYIS,S1460981,N,Y,42.6039078,-76.2093037
PAST SALE,August-23-2023,Single Family Residential,7527 Fair Haven Rd,Homer,NY,13077,725000,2,1.0,Scott,924,13504,1950,,785,,Sold,,,https://www.redfin.com/NY/Homer/7527-Fair-Haven-Rd-13077/home/125385445,CNYIS,S1480802,N,Y,42.7705661,-76.2682006
PAST SALE,July-31-2024,Single Family Residential,15 Monroe,Cortland,NY,13045,210000,4,3.0,Cortland,2246,5775,1890,,93,,Sold,,,https://www.redfin.com/NY/Cortland/15-Monroe-Hts-13045/home/125433316,CNYIS,S1533192,N,Y,42.5997527,-76.1822823
PAST SALE,January-30-2025,Single Family Residential,15 Stevenson St,Cortland,NY,13045,155000,5,1.5,Cortland,1586,7781,1880,,98,,Sold,,,https://www.redfin.com/NY/Cortland/15-Stevenson-St-13045/home/125296686,CNYIS,S1569725,N,Y,42.5997753,-76.1862757
PAST SALE,August-26-2025,Single Family Residential,2685 State Route 13,Cortland,NY,13045,235001,5,2.0,Homer,2556,59900,1900,,92,,Sold,,,https://www.redfin.com/NY/Cortland/2685-Route-13-13045/home/125419267,CNYIS,S1617756,N,Y,42.6681417,-76.0983
PAST SALE,June-28-2025,Single Family Residential,1990 Preble Rd,Preble,NY,13141,112500,3,1.0,Preble,1158,21539,1956,,97,,Sold,,,https://www.redfin.com/NY/Preble/1990-Preble-Rd-13141/home/125357535,CNYIS,S1601252,N,Y,42.7341371,-76.1437047
PAST SALE,May-19-2023,Single Family Residential,3 Fox Hollow Rd,Cortland,NY,13045,47500,3,1.0,Sunnyfield Slopes Sec 01,1758,7370,1972,,27,,Sold,,,https://www.redfin.com/NY/Cortland/3-Fox-Hollow-Rd-13045/home/125303657,UNYREIS,R1452338,N,Y,42.5890194,-76.1693657
PAST SALE,January-7-2025,Vacant Land,6856 Grout Brook Rd,Homer,NY,13077,43000,,,Scott,,73616,,,,,Sold,,,https://www.redfin.com/NY/Homer/6856-Grout-Brook-Rd-13077/home/125435445,CNYIS,S1575293,N,Y,42.7377812,-76.2636617
PAST SALE,June-17-2024,Single Family Residential,27 Lansing Ave,Cortland,NY,13045,220000,4,2.5,Cortland,2427,15300,1965,,91,,Sold,,,https://www.redfin.com/NY/Cortland/27-Lansing-Ave-13045/home/125358420,CNYIS,S1527533,N,Y,42.5872844,-76.1897501
PAST SALE,May-23-2023,Single Family Residential,186 Tompkins St,Cortland,NY,13045,160050,3,2.0,Cortlan,1402,9823,1930,,114,,Sold,,,https://www.redfin.com/NY/Cortland/186-Tompkins-St-13045/home/125467053,CNYIS,S1456940,N,Y,42.5897621,-76.193396
PAST SALE,August-28-2025,Single Family Residential,5 Brook Dr,Cortland,NY,13045,169229,3,1.0,Crestview Acres,1387,10500,1970,,122,,Sold,,,https://www.redfin.com/NY/Cortland/5-Brook-Dr-13045/home/125563081,CNYIS,S1619092,N,Y,42.5954763,-76.1588778
PAST SALE,September-12-2024,Single Family Residential,92 E Court St,Cortland,NY,13045,205000,3,2.0,Angelo Testa Estate,1408,7313,1900,,146,,Sold,,,https://www.redfin.com/NY/Cortland/92-E-Court-St-13045/home/125502519,CNYIS,S1543096,N,Y,42.5999086,-76.1678421
PAST SALE,November-8-2024,Single Family Residential,36 Pearl St,Cortland,NY,13045,165000,2,1.0,Cortland,860,5615,1951,,192,,Sold,,,https://www.redfin.com/NY/Cortland/36-Pearl-St-13045/home/125320009,CNYIS,S1559343,N,Y,42.5924358,-76.1939653
PAST SALE,August-20-2024,Vacant Land,00 4h Camp Rd,Solon,NY,13101,29500,,,Solon,,225641,,,,,Sold,,,https://www.redfin.com/NY/Solon/Camp-Rd-13101/home/190573560,CNYIS,S1533501,N,Y,42.638467,-76.040492
PAST SALE,July-10-2024,Single Family Residential,6 Excelsior St,Cortland,NY,13045,166000,3,1.5,Cortland,1440,4500,1890,,115,,Sold,,,https://www.redfin.com/NY/Cortland/6-Excelsior-St-13045/home/125307523,CNYIS,S1535264,N,Y,42.6030058,-76.1661193
PAST SALE,December-6-2024,Single Family Residential,135 Tompkins St,Cortland,NY,13045,158000,4,2.0,Cortland,1928,4757,1870,,82,,Sold,,,https://www.redfin.com/NY/Cortland/135-Tompkins-St-13045/home/125362542,CNYIS,S1553004,N,Y,42.5918004,-76.1891845
PAST SALE,June-30-2023,Single Family Residential,7396 Palmer Rd,Tully,NY,13159,300000,5,3.5,Preble,3500,30056,1950,,86,,Sold,,,https://www.redfin.com/NY/Tully/7396-Palmer-Rd-13159/home/189289692,CNYIS,S1468833,N,Y,42.764388,-76.14606
PAST SALE,October-1-2024,Single Family Residential,486 Nye Road Rd,Cortland,NY,13045,338000,4,2.0,Cortlandville,1809,71438,1975,,187,,Sold,,,https://www.redfin.com/NY/Cortland/486-Nye-Rd-13045/home/125397149,CNYIS,S1553020,N,Y,42.5437114,-76.2439064
PAST SALE,December-15-2023,Single Family Residential,3298 Wellington Dr,Cortland,NY,13045,385000,4,3.0,Walden Oaks Ph 03,2014,24639,2001,,191,4,Sold,,,https://www.redfin.com/NY/Cortland/3298-Wellington-Dr-13045/home/125555814,CNYIS,S1497726,N,Y,42.5672569,-76.2147259
PAST SALE,July-30-2024,Single Family Residential,82 Greenbush St,Cortland,NY,13045,190000,4,1.5,Cortland,1456,7405,1920,,130,,Sold,,,https://www.redfin.com/NY/Cortland/82-Greenbush-St-13045/home/125298390,CNYIS,S1537692,N,Y,42.5960808,-76.1754371
PAST SALE,September-1-2023,Condo/Co-op,1989 Alpha Cir Unit 10A,Cortland,NY,13045,150000,2,1.0,Arcadia Sub Sec 6,832,436,1977,,180,284,Sold,,,https://www.redfin.com/NY/Cortland/1989-Alpha-Cir-13045/unit-10A/home/125395073,CNYIS,S1481754,N,Y,42.5091349,-76.1429876
PAST SALE,January-25-2023,Single Family Residential,3692 State Route 13,Truxton,NY,13158,162000,5,2.0,John Oconnor,1890,11065,1900,,86,,Sold,,,https://www.redfin.com/NY/Truxton/3692-State-Route-13-13158/home/125584222,CNYIS,S1447633,N,Y,42.7118192,-76.0319298
PAST SALE,January-16-2025,Mobile/Manufactured Home,17 Front St,Cortland,NY,13045,162400,3,2.0,Cortland,1620,9000,1987,,100,,Sold,,,https://www.redfin.com/NY/Cortland/17-Front-St-13045/home/125453188,IBRMLS,R1573291,N,Y,42.6087891,-76.1778305
PAST SALE,October-31-2024,Single Family Residential,4759 State Route 41a,Niles,NY,13152,517000,3,2.5,Niles,1822,110642,1977,,284,,Sold,,,https://www.redfin.com/NY/Niles/4759-State-Route-41-13045/home/172361481,WNYREIS,B1565347,N,Y,42.592052,-76.12445
PAST SALE,June-22-2023,Single Family Residential,19 E Garfield St,Cortland,NY,13045,146260,3,1.5,Cortland,1428,5148,1890,,102,,Sold,,,https://www.redfin.com/NY/Cortland/19-E-Garfield-St-13045/home/125445690,CNYIS,S1463653,N,Y,42.6039167,-76.1625997
PAST SALE,August-1-2024,Single Family Residential,3755 Stillwell Rd,Mc Graw,NY,13101,154000,2,1.0,David S & Lisa M Bryson,1944,114127,1978,,79,,Sold,,,https://www.redfin.com/NY/Mc-Graw/3755-Stillwell-Rd-13101/home/125353358,CNYIS,S1538875,N,Y,42.5891175,-76.0458508
PAST SALE,April-12-2024,Single Family Residential,359 Divers Xing,Marathon,NY,13803,200000,4,2.0,Marathon,2274,26288,1952,,88,,Sold,,,https://www.redfin.com/NY/Marathon/359-Divers-Crossing-13803/home/125332310,CNYIS,S1520261,N,Y,42.42366,-76.0271096
PAST SALE,September-12-2023,Single Family Residential,2031 S Hill Rd,Cortland,NY,13045,220000,2,1.5,Alpine Acres,1176,58370,1970,,187,,Sold,,,https://www.redfin.com/NY/Cortland/2031-S-Hill-Rd-13045/home/125372396,CNYIS,S1479109,N,Y,42.5056668,-76.1558691
PAST SALE,November-20-2023,Single Family Residential,1976 Timmerman Rd,Cortland,NY,13045,650000,4,4.5,Virgil,4120,405108,1973,,158,,Sold,,,https://www.redfin.com/NY/Cortland/1976-Timmerman-Rd-13045/home/175904349,CNYIS,S1504013,N,Y,42.4996664,-76.1887668
PAST SALE,December-19-2025,Single Family Residential,10 E Academy St,Mc Graw,NY,13101,149000,3,1.0,Cortlandville,2310,9043,1900,,65,,Sold,,,https://www.redfin.com/NY/Mc-Graw/10-E-Academy-St-13101/home/125439977,CNYIS,S1640491,N,Y,42.5917649,-76.0928026
PAST SALE,January-29-2025,Single Family Residential,2060 Snyder Hill Rd,Cortland,NY,13045,85000,2,1.0,Virgil,1104,67082,1968,,77,,Sold,,,https://www.redfin.com/NY/Cortland/2060-Snyder-Hill-Rd-13045/home/125294905,CNYIS,S1578571,N,Y,42.5066368,-76.0946977
PAST SALE,July-29-2025,Mobile/Manufactured Home,301 Tim Hill Rd,Marathon,NY,13803,170000,4,2.0,Marathon,1400,87120,2013,,121,,Sold,,,https://www.redfin.com/NY/Marathon/301-Tim-Hill-Rd-13803/home/125506860,CNYIS,S1610683,N,Y,42.427655,-76.0426008
PAST SALE,June-5-2024,Single Family Residential,58 Madison St,Cortland,NY,13045,41000,3,2.0,Cortland,1320,3600,1890,,31,,Sold,,,https://www.redfin.com/NY/Cortland/58-Madison-St-13045/home/125462677,GBAOR,324478,N,Y,42.6044296,-76.1861243
PAST SALE,September-29-2023,Single Family Residential,3829 State Route 221,Marathon,NY,13803,178000,4,2.5,Marathon,1960,30378,1973,,91,,Sold,,,https://www.redfin.com/NY/Marathon/3829-State-Route-221-13803/home/125340928,CNYIS,S1485455,N,Y,42.4469924,-76.0229163
PAST SALE,October-16-2024,Single Family Residential,447 Surrey Dr,Cortland,NY,13045,256000,3,2.5,Cortlandville,2024,33155,2003,,126,,Sold,,,https://www.redfin.com/NY/Cortland/447-Surrey-Dr-13045/home/125358829,CNYIS,S1555662,N,Y,42.5779241,-76.2449226
PAST SALE,May-29-2024,Single Family Residential,8 York St,Cortland,NY,13045,157500,4,2.0,Cortland,1726,6840,1880,,91,,Sold,,,https://www.redfin.com/NY/Cortland/8-York-St-13045/home/125450867,CNYIS,S1517563,N,Y,42.5910345,-76.1927081
PAST SALE,July-24-2024,Single Family Residential,755 Bowling Green Rd,Cortland,NY,13045,310000,3,2.0,Cortlandville,1374,10800,1972,,226,,Sold,,,https://www.redfin.com/NY/Cortland/755-Bowling-Green-Rd-13045/home/125513415,CNYIS,S1542574,N,Y,42.5844575,-76.2249497
PAST SALE,May-31-2024,Single Family Residential,15 Yong St,Cortland,NY,13045,217500,3,1.0,Earl L Utter Lands,1899,7533,1949,,115,,Sold,,,https://www.redfin.com/NY/Cortland/15-Yong-St-13045/home/125354182,CNYIS,S1523955,N,Y,42.6066062,-76.1965247
