SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
PAST SALE,August-12-2025,Single Family Residential,78 S Greenbush St,Cortland,NY,13045,180000,5,1.5,Cortland,1764,5000,1910,,102,,Sold,,,https://www.redfin.com/NY/Cortland/78-Greenbush-St-13045/home/125328347,CNYIS,S1610419,N,Y,42.5963292,-76.17546
PAST SALE,August-12-2025,Single Family Residential,44 Alvena Ave,Cortland,NY,13045,180000,3,1.5,Cortland,1252,6997,1910,,144,,Sold,,,https://www.redfin.com/NY/Cortland/44-Alvena-Ave-13045/home/125411504,CNYIS,S1610796,N,Y,42.6093812,-76.1905918
PAST SALE,,Single Family Residential,18 Elm Ave,Homer,NY,13077,224000,4,2.0,,1886,9425,1895,,119,,,,,https://www.redfin.com/NY/Homer/18-Elm-Ave-13077/home/125384643,,,N,Y,42.6381923,-76.1809363
PAST SALE,August-12-2025,Single Family Residential,1668 Teeter Rd,Cortland,NY,13045,270000,3,2.0,Virgil,1352,123323,2022,,200,,Sold,,,https://www.redfin.com/NY/Cortland/1668-Teeter-Rd-13045/home/189991811,CNYIS,S1601363,N,Y,42.486845,-76.23599
PAST SALE,August-11-2025,Single Family Residential,1935 Kohne Rd,Dryden,NY,13053,295000,1,1.0,Virgil,987,361984,1976,,299,,Sold,,,https://www.redfin.com/NY/Dryden/1935-Kohne-Rd-13053/home/125564215,IBRMLS,R1608079,N,Y,42.4992568,-76.2311281
PAST SALE,August-11-2025,Single Family Residential,1723 Sessions Hill Rd,Homer,NY,13077,180000,3,1.5,Country View,1408,23200,1987,,128,,Sold,,,https://www.redfin.com/NY/Homer/1723-Sessions-Hill-Rd-13077/home/125478219,CNYIS,S1601419,N,Y,42.6762956,-76.161014
PAST SALE,August-11-2025,Single Family Residential,5754 Cheningo Solon Pond Rd,Cincinnatus,NY,13040,217000,3,2.0,Truxton,1414,168577,1974,,153,,Sold,,,https://www.redfin.com/NY/Cincinnatus/5754-Cheningo-Solon-Pond-Rd-13040/home/125492265,CNYIS,S1605352,N,Y,42.662364,-75.9822556
PAST SALE,August-9-2025,Single Family Residential,5787 Route 11,Homer,NY,13077,375000,5,2.0,Homer,3976,150457,1850,,94,,Sold,,,https://www.redfin.com/NY/Homer/5787-US-Route-11-13077/home/184480441,CNYIS,S1618482,N,Y,42.6865668,-76.1561445
PAST SALE,,Vacant Land,407 Tim Hill Rd,Marathon,NY,13803,280000,1,1.0,,1260,443005,2009,,222,,,,,https://www.redfin.com/NY/Marathon/407-Tim-Hill-Rd-13803/home/125409525,,,N,Y,42.4283491,-76.0428263
PAST SALE,August-8-2025,Single Family Residential,1893 Preble Rd,Preble,NY,13141,39900,3,1.0,John Morgan,1096,15978,1870,,36,,Sold,,,https://www.redfin.com/NY/Preble/1893-Preble-Rd-13141/home/125456488,CNYIS,S1610734,N,Y,42.7359549,-76.1504588
PAST SALE,August-7-2025,Single Family Residential,108 Pendleton St,Cortland,NY,13045,175900,3,2.0,Greater Cortland Co,1256,8487,1960,,140,,Sold,,,https://www.redfin.com/NY/Cortland/108-Pendleton-St-13045/home/125463200,CNYIS,S1608268,N,Y,42.5954759,-76.172079
PAST SALE,August-7-2025,Single Family Residential,41 Hudson St,Homer,NY,13077,209000,3,1.0,Homer,1260,9583,1966,,166,,Sold,,,https://www.redfin.com/NY/Homer/41-Hudson-St-13077/home/125557468,CNYIS,S1604618,N,Y,42.6422238,-76.1918335
PAST SALE,August-7-2025,Single Family Residential,5030 Lincklaen Rd,Truxton,NY,13158,250000,3,2.0,Cuyler,2160,60984,1972,,116,,Sold,,,https://www.redfin.com/NY/Truxton/5030-Lincklaen-Rd-13158/home/125365866,CNYIS,S1610553,N,Y,42.7352618,-75.944369
PAST SALE,August-7-2025,Single Family Residential,1657 Merihew Rd,Marathon,NY,13803,258000,3,2.0,Freetown,1730,310147,1988,,149,,Sold,,,https://www.redfin.com/NY/Marathon/1657-Merihew-Rd-13803/home/125609331,IBRMLS,R1604411,N,Y,42.4856612,-76.0430399
PAST SALE,,Single Family Residential,1208 State Route 392,Cortland,NY,13045,93500,3,1.0,,1353,26848,1900,,69,,,,,https://www.redfin.com/NY/Cortland/1208-State-Route-392-13045/home/125471203,,,N,Y,42.5096755,-76.1946727
PAST SALE,August-6-2025,Single Family Residential,1325 Mcgraw Marathon Rd,Marathon,NY,13803,381100,3,2.5,Marathon,1792,435600,2004,,213,,Sold,,,https://www.redfin.com/NY/Marathon/1325-McGraw-Marathon-Rd-13803/home/125508875,CNYIS,S1611720,N,Y,42.4720343,-76.0339909
PAST SALE,August-5-2025,Single Family Residential,1187 Hillside Dr,Cortland,NY,13045,372000,3,2.5,Hillside Manor Sec 1,2200,26137,1967,,169,,Sold,,,https://www.redfin.com/NY/Cortland/1187-Hillside-Dr-13045/home/125454530,CNYIS,S1604902,N,Y,42.6203317,-76.196369
PAST SALE,,Single Family Residential,25 Broadway Ave,Cortland,NY,13045,186000,4,1.0,,1614,8910,1930,,115,,,,,https://www.redfin.com/NY/Cortland/25-Broadway-Ave-13045/home/125389791,,,N,Y,42.5927942,-76.1934749
PAST SALE,August-4-2025,Mobile/Manufactured Home,1078 Muckey Rd,Marathon,NY,13803,170000,3,2.0,Lapeer,1680,98010,1988,,101,,Sold,,,https://www.redfin.com/NY/Marathon/1078-Muckey-Rd-13803/home/125424348,CNYIS,S1601992,N,Y,42.4610907,-76.078604
PAST SALE,August-4-2025,Vacant Land,L7 Rt-221,Harford,NY,13784,355000,,,Harford,,6274339,,,,,Sold,,,https://www.redfin.com/NY/Harford/L7-Rt-221-13784/home/195342005,CNYIS,S1599256,N,Y,42.438753,-76.186919
PAST SALE,,Other,1281 Route 221,Harford,NY,13784,355000,,,,,6274339,,,,,,,,https://www.redfin.com/NY/Harford/1281-Route-221-13784/home/189991117,,,N,Y,42.442763,-76.189232
PAST SALE,,Vacant Land,1129 State Route 41,Willet,NY,13863,62000,,,,,17889,,,,,,,,https://www.redfin.com/NY/Willet/1129-State-Route-41-13863/home/189991830,,,N,Y,42.462053,-75.8853309
PAST SALE,,Single Family Residential,4 Grumman Way,Marathon,NY,13803,150000,1,1.5,,720,102366,2009,,208,,,,,https://www.redfin.com/NY/Marathon/4-Grumman-Way-13803/home/167220181,,,N,Y,42.435293,-76.037595
PAST SALE,July-31-2025,Single Family Residential,25 Morningside Dr,Cortland,NY,13045,350000,3,2.5,Cortland,1654,34004,1959,,212,,Sold,,,https://www.redfin.com/NY/Cortland/25-Morningside-Dr-13045/home/125345760,CNYIS,S1612568,N,Y,42.6137969,-76.159455
PAST SALE,July-31-2025,Single Family Residential,26 Grove St,Marathon,NY,13803,140000,2,1.0,Marathon,1008,35366,1865,,139,,Sold,,,https://www.redfin.com/NY/Marathon/26-Grove-St-13803/home/125371725,IBRMLS,R1601096,N,Y,42.4364982,-76.0386993
PAST SALE,July-30-2025,Single Family Residential,2199 State Route 215,Cortland,NY,13045,169000,4,1.0,Virgil,1576,138521,1894,,107,,Sold,,,https://www.redfin.com/NY/Cortland/2199-State-Route-215-13045/home/125439371,CNYIS,S1546287,N,Y,42.5142432,-76.1956828
PAST SALE,July-29-2025,Single Family Residential,6866 Truxton Tully Rd,Tully,NY,13159,355000,4,3.0,Truxton,2369,155945,1960,,150,,Sold,,,https://www.redfin.com/NY/Tully/6866-Truxton-Tully-Rd-13159/home/125293164,CNYIS,S1606883,N,Y,42.7393972,-76.0504341
PAST SALE,July-29-2025,Single Family Residential,6014 Morningstar Mnr,Homer,NY,13077,335000,4,2.0,Homer,1452,12632,1910,,231,,Sold,,,https://www.redfin.com/NY/Homer/6014-Morningstar-Dr-13077/home/125383045,CNYIS,S1596004,N,Y,42.6974273,-76.1612329
PAST SALE,July-29-2025,Vacant Land,0 Foster Rd,Homer,NY,13045,180000,,,Homer,,5815695,,,,,Sold,,,https://www.redfin.com/NY/Homer/Foster-Rd-13077/home/125337235,CNYIS,S1558628,N,Y,42.653761,-76.221865
PAST SALE,July-29-2025,Single Family Residential,4018 W Cheningo Rd,Truxton,NY,13158,250000,2,2.0,Truxton,700,63162,1989,,357,,Sold,,,https://www.redfin.com/NY/Truxton/4018-W-Cheningo-Rd-13158/home/125405191,CNYIS,S1604190,N,Y,42.6563502,-76.0075368
PAST SALE,July-29-2025,Mobile/Manufactured Home,301 Tim Hill Rd,Marathon,NY,13803,170000,4,2.0,Marathon,1400,87120,2013,,121,,Sold,,,https://www.redfin.com/NY/Marathon/301-Tim-Hill-Rd-13803/home/125506860,CNYIS,S1610683,N,Y,42.427655,-76.0426008
PAST SALE,July-29-2025,Single Family Residential,98 Clinton Ave,Cortland,NY,13045,164000,4,1.5,Cortland,1512,5956,1900,,108,,Sold,,,https://www.redfin.com/NY/Cortland/98-Clinton-Ave-13045/home/125280435,CNYIS,S1590155,N,Y,42.6047628,-76.1724189
PAST SALE,July-28-2025,Vacant Land,Pine Hill Rd,Marathon,NY,13803,49500,,,Marathon,,409464,,,,,Sold,,,https://www.redfin.com/NY/Marathon/Pine-Hill-Rd-13803/home/125273111,CNYIS,S1607257,N,Y,42.483427,-76.0485
PAST SALE,,Multi-Family (2-4 Unit),78 Groton Ave #80,Cortland,NY,13045,306000,12,4.0,,3825,6213,1900,,80,,,,,https://www.redfin.com/NY/Cortland/78-Groton-Ave-13045/unit-80/home/125364538,,,N,Y,42.6013414,-76.186932
PAST SALE,July-28-2025,Single Family Residential,23 Taylor St St,Cortland,NY,13045,190000,4,1.5,Benjamin F Taylor,1278,8712,1989,,149,,Sold,,,https://www.redfin.com/NY/Cortland/23-Taylor-St-13045/home/125280650,CNYIS,S1601373,N,Y,42.588352,-76.1891863
PAST SALE,,Vacant Land,436 State Route 26,Willet,NY,13863,9000,,,,,60984,,,,,,,,https://www.redfin.com/NY/Willet/436-State-Route-26-13863/home/125334801,,,N,Y,42.428236,-75.928298
PAST SALE,July-25-2025,Single Family Residential,16 Frank St,Cortland,NY,13045,153000,3,1.5,Cortland,1276,6107,1885,,120,,Sold,,,https://www.redfin.com/NY/Cortland/16-Frank-St-13045/home/125314150,CNYIS,S1604942,N,Y,42.5904982,-76.1891088
PAST SALE,July-25-2025,Single Family Residential,17 Lansing Ave,Cortland,NY,13045,180000,3,1.0,Cortland,1332,20473,1953,,135,,Sold,,,https://www.redfin.com/NY/Cortland/17-Lansing-Ave-13045/home/125464231,CNYIS,S1594871,N,Y,42.587355,-76.1886789
PAST SALE,July-25-2025,Single Family Residential,19 Elm Ave,Homer,NY,13077,120000,3,2.0,Homer,2011,8748,1900,,60,,Sold,,,https://www.redfin.com/NY/Homer/19-Elm-Ave-13077/home/125415917,CNYIS,S1615618,N,Y,42.6385498,-76.1811782
PAST SALE,,Mobile/Manufactured Home,4087 Freetown Cross Rd,Cincinnatus,NY,13040,165000,,,,980,3640309,2003,,168,,,,,https://www.redfin.com/NY/Cincinnatus/4087-Freetown-Cross-Rd-13040/home/125392996,,,N,Y,42.5340866,-76.0064544
PAST SALE,July-19-2025,Vacant Land,Lot 7 German Rd,Willet,NY,13863,23900,,,Willet,,318620,,,,,Sold,,,https://www.redfin.com/NY/Willet/Lot-7-German-Rd-13863/home/192174309,UNYREIS,R1560544,N,Y,42.484686,-75.880413
PAST SALE,July-18-2025,Single Family Residential,148 Groton Ave,Cortland,NY,13045,179000,4,1.5,Cortland,1556,8712,1920,,115,,Sold,,,https://www.redfin.com/NY/Cortland/148-Groton-Ave-13045/home/125554349,IBRMLS,R1593832,N,Y,42.6010118,-76.1931048
PAST SALE,,Single Family Residential,169 Groton Ave #171,Cortland,NY,13045,348000,3,1.5,,1504,10473,1942,,231,,,,,https://www.redfin.com/NY/Cortland/169-Groton-Ave-13045/unit-171/home/125418370,,,N,Y,42.6004044,-76.195285
PAST SALE,July-18-2025,Condo/Co-op,2128 Beta Dr Unit 21E,Cortland,NY,13045,183900,2,1.5,Arcadia Sub Sec V,896,436,1980,,205,403,Sold,,,https://www.redfin.com/NY/Cortland/2128-Beta-Dr-13045/unit-21E/home/125323982,CNYIS,S1606693,N,Y,42.5102234,-76.1417671
PAST SALE,July-18-2025,Vacant Land,Merrill Creek Rd,Marathon,NY,13803,140000,,,Marathon,,1825164,,,,,Sold,,,https://www.redfin.com/NY/Marathon/Merrill-Creek-Rd-13803/home/125569168,UNYREIS,R1596209,N,Y,42.421279,-75.989033
PAST SALE,July-18-2025,Single Family Residential,1786 Traverse Rd,Cortland,NY,13045,363000,5,3.0,Alpine Acres,2580,52272,1969,,141,,Sold,,,https://www.redfin.com/NY/Cortland/1786-Traverse-Rd-13045/home/125551549,CNYIS,S1587123,N,Y,42.5064718,-76.1566329
PAST SALE,July-18-2025,Single Family Residential,87 River St,Cortland,NY,13045,205000,2,2.0,Cortland,1233,21218,1900,,166,,Sold,,,https://www.redfin.com/NY/Cortland/87-River-St-13045/home/125458222,CNYIS,S1594009,N,Y,42.601519,-76.1616178
PAST SALE,July-18-2025,Single Family Residential,3328 Clute Rd,Cortland,NY,13045,60000,0,1.0,Cortlandville,1728,13700,1900,,35,,Sold,,,https://www.redfin.com/NY/Cortland/3328-Clute-Rd-13045/home/125557186,CNYIS,S1579082,N,Y,42.5675372,-76.1256759
PAST SALE,July-18-2025,Single Family Residential,31 Hamlin St,Cortland,NY,13045,200000,2,1.5,Lands/Tammy J Mulhern,1434,7771,1952,,139,,Sold,,,https://www.redfin.com/NY/Cortland/31-Hamlin-St-13045/home/125551242,CNYIS,S1601995,N,Y,42.603405,-76.1918666
PAST SALE,,Vacant Land,Stramba Rd,Cincinnatus,NY,13040,40000,,,,,461736,,,,,,,,https://www.redfin.com/NY/Cincinnatus/Stramba-Rd-13040/home/171027844,,,N,Y,42.543813,-76.006238
PAST SALE,July-16-2025,Single Family Residential,169 171 Groton Ave,Cortland,NY,13045,225000,3,1.5,Cortland,1504,10454,1942,,150,,Sold,,,https://www.redfin.com/NY/Cortland/171-Groton-Ave-13045/home/192266910,CNYIS,S1585711,N,Y,42.6004372,-76.1953225
PAST SALE,July-15-2025,Mobile/Manufactured Home,5690 Telephone Road Ext,Cincinnatus,NY,13040,130000,3,2.0,Cincinnatus,960,20809,1991,,135,,Sold,,,https://www.redfin.com/NY/Cincinnatus/5690-Telephone-Road-Ext-13040/home/125298641,CNYIS,S1588621,N,Y,42.5413704,-75.9019477
PAST SALE,July-15-2025,Single Family Residential,166 Groton Ave,Cortland,NY,13045,195000,3,1.5,Cortland,1566,7555,1929,,125,,Sold,,,https://www.redfin.com/NY/Cortland/166-Groton-Ave-13045/home/125354955,CNYIS,S1601385,N,Y,42.6008561,-76.1949841
PAST SALE,,Single Family Residential,27 Grove St,Marathon,NY,13803,179900,3,1.0,,1056,25500,1967,,170,,,,,https://www.redfin.com/NY/Marathon/27-Grove-St-13803/home/125504164,,,N,Y,42.4354281,-76.0383976
PAST SALE,July-14-2025,Multi-Family (2-4 Unit),137 Groton Ave,Cortland,NY,13045,210000,5,2.0,Cortlandville,2346,19422,1880,,90,,Sold,,,https://www.redfin.com/NY/Cortland/137-Groton-Ave-13045/home/125533493,CNYIS,S1592062,N,Y,42.6006521,-76.192048
PAST SALE,July-11-2025,Single Family Residential,44 W West Court St,Cortland,NY,13045,312500,4,2.5,Cortland,2600,11596,1910,,120,,Sold,,,https://www.redfin.com/NY/Cortland/44-W-Court-St-13045/home/125524687,CNYIS,S1603258,N,Y,42.599354,-76.1843405
PAST SALE,July-11-2025,Single Family Residential,19 Hamlin St,Cortland,NY,13045,209000,3,1.5,Cortland,1596,6608,1920,,131,,Sold,,,https://www.redfin.com/NY/Cortland/19-Hamlin-St-13045/home/125307511,CNYIS,S1602469,N,Y,42.6026047,-76.1917727
PAST SALE,,Single Family Residential,5273 US Route 11,Homer,NY,13077,420000,3,2.0,,3308,261796,2018,,127,,,,,https://www.redfin.com/NY/Homer/5273-US-Route-11-13077/home/167219676,,,N,Y,42.6609675,-76.1699395
PAST SALE,July-11-2025,Multi-Family (2-4 Unit),24 Washington St,Cortland,NY,13045,170000,5,3.0,Cortland,2086,6600,1920,,81,,Sold,,,https://www.redfin.com/NY/Cortland/24-Washington-St-13045/home/125563737,CNYIS,S1572628,N,Y,42.6053517,-76.1760902
PAST SALE,,Multi-Family (2-4 Unit),8 Monroe Hts,Cortland,NY,13045,325000,13,4.0,,4119,10647,1900,,79,,,,,https://www.redfin.com/NY/Cortland/8-Monroe-Hts-13045/home/125334068,,,N,Y,42.6005359,-76.1829017
PAST SALE,,Single Family Residential,65 Groton Ave,Cortland,NY,13045,144000,6,1.5,,1958,6286,1900,,74,,,,,https://www.redfin.com/NY/Cortland/65-Groton-Ave-13045/home/125378820,,,N,Y,42.6009508,-76.1858767
PAST SALE,July-10-2025,Single Family Residential,3296 Walden Oaks Blvd,Cortland,NY,13045,315000,3,3.0,Walden Oaks,2475,19166,1994,,127,4,Sold,,,https://www.redfin.com/NY/Cortland/3296-Walden-Oaks-Blvd-13045/home/125441305,CNYIS,S1587732,N,Y,42.5669022,-76.2098899
PAST SALE,,Single Family Residential,601 Sherman Rd,Cortland,NY,13045,151000,3,2.0,,1456,53143,1998,,104,,,,,https://www.redfin.com/NY/Cortland/601-Sherman-Rd-13045/home/125457081,,,N,Y,42.5473879,-76.2351118
PAST SALE,,Vacant Land,2185 E River Rd,Cortland,NY,13045,250000,3,1.5,,2496,471319,1840,,100,,,,,https://www.redfin.com/NY/Cortland/2185-E-River-Rd-13045/home/125369881,,,N,Y,42.6374867,-76.1315819
PAST SALE,July-9-2025,Vacant Land,1177 Gallagher Rd,Cortland,NY,13045,17500,,,Cortlandville,,43560,,,,,Sold,,,https://www.redfin.com/NY/Cortland/1177-Gallagher-Rd-13045/home/125287748,CNYIS,S1562626,N,Y,42.5574399,-76.1972767
PAST SALE,,Multi-Family (2-4 Unit),28 South Ave,Cortland,NY,13045,100000,,,,4330,6591,,,23,,,,,https://www.redfin.com/NY/Cortland/28-South-Ave-13045/home/125534551,,,N,Y,42.5921134,-76.1833519
PAST SALE,July-8-2025,Mobile/Manufactured Home,3 Bennett St,Mc Graw,NY,13101,152000,3,2.0,Cortlandville,1248,22159,1993,,122,,Sold,,,https://www.redfin.com/NY/Mc-Graw/3-Bennett-St-13101/home/125553080,IBRMLS,R1596192,N,Y,42.5936363,-76.1019282
PAST SALE,July-8-2025,Single Family Residential,2415 State Route 26,Cincinnatus,NY,13040,190700,3,2.0,Cincinnatus,1680,24619,1947,,114,,Sold,,,https://www.redfin.com/NY/Cincinnatus/2415-State-Route-26-13040/home/125311561,CNYIS,S1601767,N,Y,42.524444,-75.9114287
PAST SALE,July-8-2025,Mobile/Manufactured Home,3888 Liberty Rd,Mc Graw,NY,13101,159000,3,2.0,Town/Freetown,1456,75359,1991,,109,,Sold,,,https://www.redfin.com/NY/Mc-Graw/3888-Liberty-Rd-13101/home/125335540,CNYIS,S1602241,N,Y,42.5386056,-76.0197378
PAST SALE,,Single Family Residential,498 Owego Hill Rd,Harford,NY,13784,127500,3,1.5,,1800,18816,1887,,71,,,,,https://www.redfin.com/NY/Harford/498-Owego-Hill-Rd-13784/home/125560683,,,N,Y,42.43212,-76.221089
PAST SALE,July-3-2025,Multi-Family (2-4 Unit),3699 State Route 13,Truxton,NY,13158,149900,6,3.0,Truxton,3345,23585,1870,,45,,Sold,,,https://www.redfin.com/NY/Truxton/3699-State-Route-13-13158/home/125551186,CNYIS,S1599377,N,Y,42.7121442,-76.0312766
PAST SALE,July-3-2025,Single Family Residential,2582 Phelps Rd,Mc Graw,NY,13101,200000,2,2.0,Homer,1736,46220,1976,,115,,Sold,,,https://www.redfin.com/NY/Mc-Graw/2582-Phelps-Rd-13101/home/125568975,CNYIS,S1598006,N,Y,42.6335348,-76.1052777
PAST SALE,,Townhouse,2018 Kypriotis Dr Unit 22D,Cortland,NY,13045,150000,1,1.5,,896,436,1980,,167,,,,,https://www.redfin.com/NY/Cortland/2018-Kypriotis-Dr-13045/unit-22D/home/125396625,,,N,Y,42.5106148,-76.1412639
PAST SALE,July-3-2025,Multi-Family (2-4 Unit),28 South Ave,Cortland,NY,13045,100000,6,2.5,Cortland,3064,6534,1964,,33,,Sold,,,https://www.redfin.com/NY/Cortland/28-South-Ave-13045/home/125520787,CNYIS,S1576341,N,Y,42.5921134,-76.1833519
PAST SALE,,Multi-Family (2-4 Unit),99 Elm St Unit B,Cortland,NY,13045,232500,4,2.0,,1576,5497,1920,,148,,,,,https://www.redfin.com/NY/Cortland/99-Elm-St-13045/unit-B/home/125409918,,,N,Y,42.6020777,-76.1681259
PAST SALE,July-1-2025,Multi-Family (2-4 Unit),99 Elm St,Cortland,NY,13045,155000,4,2.0,Timothy Gostovic,1576,5497,1920,,98,,Sold,,,https://www.redfin.com/NY/Cortland/99-Elm-St-13045/home/195154045,CNYIS,S1600984,N,Y,42.6020777,-76.1681259
PAST SALE,,Single Family Residential,19 Jewett Ave,Cortland,NY,13045,164000,4,1.5,,1758,4938,1927,,93,,,,,https://www.redfin.com/NY/Cortland/19-Jewett-Ave-13045/home/125445078,,,N,Y,42.6036573,-76.1828569
PAST SALE,June-30-2025,Single Family Residential,5995 Loomis Rd,De Ruyter,NY,13052,150000,3,1.0,Taylor,1370,348480,1900,,109,,Sold,,,https://www.redfin.com/NY/De-Ruyter/5995-Loomis-Rd-13052/home/125518451,IBRMLS,R1597844,N,Y,42.5987625,-75.8792507
PAST SALE,June-30-2025,Single Family Residential,23 Cayuga St,Homer,NY,13077,375000,4,2.5,Homer,2443,9356,1830,,153,,Sold,,,https://www.redfin.com/NY/Homer/23-Cayuga-St-13077/home/125337698,CNYIS,S1599957,N,Y,42.6343875,-76.180942
PAST SALE,June-28-2025,Single Family Residential,1990 Preble Rd,Preble,NY,13141,112500,3,1.0,Preble,1158,21539,1956,,97,,Sold,,,https://www.redfin.com/NY/Preble/1990-Preble-Rd-13141/home/125357535,CNYIS,S1601252,N,Y,42.7341371,-76.1437047
PAST SALE,June-27-2025,Mobile/Manufactured Home,1974 Carter Slocum Rd,Marathon,NY,13803,151580,3,2.0,Freetown,1456,56628,2000,,104,,Sold,,,https://www.redfin.com/NY/Marathon/1974-Carter-Slocum-Rd-13803/home/125485276,CNYIS,S1601169,N,Y,42.5023695,-76.0026279
PAST SALE,,Multi-Family (5+ Unit),13 Washington St,Cortland,NY,13045,180000,,,,4602,12495,,,39,,,,,https://www.redfin.com/NY/Cortland/13-Washington-St-13045/home/125402708,,,N,Y,42.6047137,-76.1749485
PAST SALE,June-26-2025,Single Family Residential,3978 State Route 221,Marathon,NY,13803,411000,3,3.5,Marathon,2293,174240,2001,,179,,Sold,,,https://www.redfin.com/NY/Marathon/3978-State-Route-221-13803/home/125370355,CNYIS,S1599482,N,Y,42.4482048,-76.0136228
PAST SALE,June-25-2025,Single Family Residential,8 Bellevue Ave,Cortland,NY,13045,315000,4,2.5,Hillcrest Heights,2200,19785,1960,,143,,Sold,,,https://www.redfin.com/NY/Cortland/8-Bellevue-Ave-13045/home/125374628,CNYIS,S1594595,N,Y,42.6095637,-76.1973852
PAST SALE,June-25-2025,Single Family Residential,13 Cowance St,Cortland,NY,13045,148500,2,1.0,Cortland,988,6000,1958,,150,,Sold,,,https://www.redfin.com/NY/Cortland/13-Cowance-St-13045/home/125316139,CNYIS,S1603909,N,Y,42.604659,-76.1977233
PAST SALE,June-25-2025,Single Family Residential,11 Parker Ave,Cortland,NY,13045,215000,3,2.0,Mathews & Parker,1584,6466,1930,,136,,Sold,,,https://www.redfin.com/NY/Cortland/11-Parker-Ave-13045/home/125271059,IBRMLS,R1601472,N,Y,42.6067911,-76.1944985
PAST SALE,June-25-2025,Single Family Residential,59 State Route 200,Richford,NY,13835,64500,4,,Harford,1688,6982,1900,,38,,Sold,,,https://www.redfin.com/NY/Richford/59-State-Route-200-13835/home/125347772,CNYIS,S1596647,N,Y,42.4105798,-76.2052019
PAST SALE,,Single Family Residential,11 Brook Dr,Cortland,NY,13045,82500,3,1.0,,925,20619,1969,,89,,,,,https://www.redfin.com/NY/Cortland/11-Brook-Dr-13045/home/125309279,,,N,Y,42.5960201,-76.1590003
PAST SALE,,Single Family Residential,5814 US Route 11,Homer,NY,13077,495000,4,2.0,,2184,139864,1880,,227,,,,,https://www.redfin.com/NY/Homer/5814-US-Route-11-13077/home/184480444,,,N,Y,42.6875647,-76.1549033
PAST SALE,June-24-2025,Single Family Residential,2 Bellrose Ave,Cortland,NY,13045,190000,3,2.0,Arthur F Kinney Jr,1746,5727,1920,,109,,Sold,,,https://www.redfin.com/NY/Cortland/2-Bellrose-Ave-13045/home/125378750,CNYIS,S1602950,N,Y,42.6003104,-76.1940186
PAST SALE,,Single Family Residential,80 River St,Cortland,NY,13045,100000,3,1.5,,1376,13715,1879,,73,,,,,https://www.redfin.com/NY/Cortland/80-River-St-13045/home/125307739,,,N,Y,42.6022757,-76.1611943
PAST SALE,June-24-2025,Single Family Residential,7516 Friendly Ln,Tully,NY,13159,300000,3,3.0,Friendly Shores,1752,23087,1972,,171,,Sold,,,https://www.redfin.com/NY/Tully/7516-Friendly-Ln-13159/home/125514399,CNYIS,S1607595,N,Y,42.7705626,-76.1335581
PAST SALE,June-23-2025,Single Family Residential,204 Creamery Rd,Richford,NY,13835,253000,3,2.0,Boston Purchase,1326,20924,1964,,191,,Sold,,,https://www.redfin.com/NY/Richford/204-Creamery-Rd-13835/home/125490717,CNYIS,S1600835,N,Y,42.4152001,-76.2303724
PAST SALE,,Mobile/Manufactured Home,2313 Blodgett Mills Rd,Blodgett Mills,NY,13738,70000,6,,,1512,23100,2003,,46,,,,,https://www.redfin.com/NY/Blodgett-Mills/2313-Blodgett-Mills-Rd-13738/home/125455306,,,N,Y,42.569367,-76.124072
PAST SALE,June-23-2025,Vacant Land,1833 Preble Rd #1831,Preble,NY,13141,41500,,,Preble,,24323,1890,,,,Sold,,,https://www.redfin.com/NY/Preble/1833-Preble-Rd-13141/unit-1831/home/195129868,CNYIS,S1563919,N,Y,42.7366256,-76.154339
PAST SALE,June-20-2025,Single Family Residential,2554 State Route 215,Cortland,NY,13045,285000,3,2.0,Virgil,1248,993168,1995,,228,,Sold,,,https://www.redfin.com/NY/Cortland/2554-State-Route-215-13045/home/125405343,CNYIS,S1597694,N,Y,42.5337564,-76.1912425
PAST SALE,June-20-2025,Multi-Family (2-4 Unit),71 Madison St,Cortland,NY,13045,120000,4,2.0,Cortland,1736,3455,1900,,69,,Sold,,,https://www.redfin.com/NY/Cortland/71-Madison-St-13045/home/125452989,CNYIS,S1598714,N,Y,42.6040292,-76.1872719
PAST SALE,,Single Family Residential,6 Durwood Dr,Homer,NY,13077,277500,4,1.5,,1200,5528,1958,,231,,,,,https://www.redfin.com/NY/Homer/6-Durwood-Dr-13077/home/125356773,,,N,Y,42.6468961,-76.1791098
PAST SALE,,Single Family Residential,1109 State Route 41,Willet,NY,13863,50000,4,1.0,,1380,4593447,1870,,36,,,,,https://www.redfin.com/NY/Willet/1109-State-Route-41-13863/home/189991825,,,N,Y,42.461119,-75.877314
PAST SALE,,Single Family Residential,5 Warren St,Homer,NY,13077,285000,4,1.5,,1954,16500,1920,,146,,,,,https://www.redfin.com/NY/Homer/5-Warren-St-13077/home/125369846,,,N,Y,42.6419618,-76.1789959
